city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,beds,price,price_per_person,high_availability,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,host_is_superhost,instant_bookable,calculated_host_listings_count,host_since,first_review,last_review
Valencia,LA SEU,CIUTAT VELLA,39.47411,-0.3762,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,279.0,69.75,False,1,365,63,7,5.0,4.86,0.41,False,True,27,2023-10-23,2024-04-30,2025-08-11
Valencia,L'ILLA PERDUDA,ALGIROS,39.46782595701868,-0.3372293819041266,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,108.0,54.0,False,4,10,140,5,5.0,5.0,0.24,False,False,1,2023-12-28,2024-01-21,2024-09-26
Valencia,EL GRAU,POBLATS MARITIMS,39.45892903904169,-0.3344025232788183,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,75.0,18.75,True,1,365,299,4,4.0,4.0,0.24,False,True,27,2023-10-23,2024-05-19,2025-05-11
Valencia,BENICALAP,BENICALAP,39.48527826273218,-0.39511072883605,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,83.0,20.75,True,1,365,327,3,4.33,4.33,0.23,False,True,27,2023-10-23,2024-08-26,2025-03-03
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.45679,-0.34416,Entire home/apt,Entire rental unit,6,2.0,3.0,3.0,125.0,20.83,False,1,365,59,0,,,,False,True,27,2023-10-23,,
Valencia,RUSSAFA,L'EIXAMPLE,39.46319175289504,-0.3715865153442443,Entire home/apt,Entire rental unit,5,2.0,3.0,3.0,127.0,25.4,True,1,365,319,0,,,,False,True,27,2023-10-23,,
Valencia,EL GRAU,POBLATS MARITIMS,39.46324670752698,-0.3353605932540926,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,105.0,35.0,True,1,365,269,0,,,,False,True,27,2023-10-23,,
Valencia,LA ROQUETA,EXTRAMURS,39.46427623775874,-0.3803505585527096,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,109.0,27.25,True,3,10,321,22,4.59,4.45,1.04,False,True,1,2023-12-21,2024-01-01,2025-06-24
Valencia,EL GRAU,POBLATS MARITIMS,39.4631680188917,-0.335274762565616,Entire home/apt,Entire rental unit,4,1.0,3.0,3.0,73.0,18.25,True,1,365,326,1,5.0,5.0,0.81,False,True,27,2023-10-23,2025-08-19,2025-08-19
Valencia,EL GRAU,POBLATS MARITIMS,39.46321771698752,-0.3352801269836458,Entire home/apt,Entire rental unit,4,1.0,3.0,3.0,104.0,26.0,True,1,365,279,0,,,,False,True,27,2023-10-23,,
Valencia,EL GRAU,POBLATS MARITIMS,39.46322600000001,-0.3353445,Entire home/apt,Entire rental unit,4,1.0,3.0,3.0,92.0,23.0,True,1,365,325,0,,,,False,True,27,2023-10-23,,
Valencia,EL GRAU,POBLATS MARITIMS,39.46322600000001,-0.3353445,Entire home/apt,Entire rental unit,4,1.0,3.0,3.0,118.0,29.5,True,1,365,250,1,1.0,1.0,0.81,False,True,27,2023-10-23,2025-08-19,2025-08-19
Valencia,BETERO,POBLATS MARITIMS,39.46962,-0.33529,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,108.0,54.0,False,4,10,158,4,5.0,4.25,0.21,False,False,2,2023-12-28,2024-02-25,2025-03-04
Valencia,RUSSAFA,L'EIXAMPLE,39.46312527452855,-0.3745758533477783,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,169.0,84.5,False,11,365,86,11,5.0,5.0,0.6,True,False,2,2019-04-23,2024-03-20,2025-07-19
Valencia,NOU MOLES,L'OLIVERETA,39.47086754736112,-0.3928501281664441,Entire home/apt,Entire rental unit,5,2.0,4.0,4.0,198.0,39.6,False,10,730,52,43,4.91,4.67,2.21,True,False,1,2023-12-29,2024-02-18,2025-09-20
Valencia,MONT-OLIVET,QUATRE CARRERES,39.45996317879631,-0.3620510203605874,Entire home/apt,Entire rental unit,5,2.0,4.0,5.0,115.0,23.0,False,30,180,94,4,4.75,4.75,0.22,True,False,1,2023-12-29,2024-03-23,2025-07-05
Valencia,EL GRAU,POBLATS MARITIMS,39.45966689999999,-0.3401112,Private room,Private room in rental unit,2,1.0,1.0,1.0,32.0,16.0,True,30,335,206,17,4.88,4.88,0.92,True,False,15,2019-11-21,2024-03-20,2025-08-31
Valencia,CAMI FONDO,CAMINS AL GRAU,39.46413369314135,-0.3526830518055963,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,108.0,54.0,True,28,365,254,12,5.0,4.75,0.71,True,True,1,2023-12-30,2024-05-03,2025-09-01
Valencia,AIORA,CAMINS AL GRAU,39.4639866,-0.3456321,Private room,Private room in rental unit,1,1.0,1.0,1.0,37.0,37.0,True,2,7,222,86,4.98,4.95,4.53,True,False,1,2023-12-31,2024-03-05,2025-09-17
Valencia,RUSSAFA,L'EIXAMPLE,39.45982,-0.3708,Private room,Private room in rental unit,2,1.0,1.0,1.0,39.0,19.5,False,1,365,69,110,4.67,4.72,5.38,False,True,4,2023-07-02,2024-01-20,2025-09-07
Valencia,EN CORTS,QUATRE CARRERES,39.45801242792823,-0.370676869013427,Private room,Private room in rental unit,1,1.0,1.0,1.0,25.0,25.0,False,1,365,36,90,4.56,4.56,4.4,False,True,4,2023-07-02,2024-01-20,2025-09-06
Valencia,BENICALAP,BENICALAP,39.4918996,-0.3957269,Entire home/apt,Entire loft,2,1.0,1.0,1.0,100.0,50.0,True,1,365,245,7,2.86,2.86,0.34,False,True,1,2023-12-28,2024-01-15,2025-09-16
Valencia,RUSSAFA,L'EIXAMPLE,39.45559706134263,-0.3800930011896337,Entire home/apt,Entire rental unit,4,2.0,2.0,0.0,69.0,17.25,True,10,180,251,23,4.39,4.17,1.15,True,False,1,2023-12-27,2024-02-04,2025-05-14
Valencia,LA RAIOSA,JESUS,39.4609998746036,-0.3876098571472197,Private room,Private room in rental unit,2,1.0,1.0,1.0,90.0,45.0,True,1,365,265,0,,,,False,False,1,2024-01-02,,
Valencia,LA CREU DEL GRAU,CAMINS AL GRAU,39.45852,-0.3411,Private room,Private room in rental unit,1,1.0,1.0,1.0,26.0,26.0,True,29,335,288,12,4.83,4.58,0.68,True,False,15,2019-11-21,2024-04-12,2025-06-12
Valencia,EL GRAU,POBLATS MARITIMS,39.45966689999999,-0.3401112,Private room,Private room in rental unit,1,1.0,1.0,1.0,25.0,25.0,False,29,335,158,6,4.83,5.0,0.31,True,False,15,2019-11-21,2024-02-23,2025-09-01
Valencia,EL GRAU,POBLATS MARITIMS,39.45966689999999,-0.3401112,Private room,Private room in rental unit,2,1.0,1.0,1.0,31.0,15.5,False,29,335,149,12,5.0,4.75,0.63,True,False,15,2019-11-21,2024-02-29,2025-08-29
Valencia,EL GRAU,POBLATS MARITIMS,39.45966689999999,-0.3401112,Entire home/apt,Entire loft,2,1.0,1.0,1.0,64.0,32.0,True,29,335,201,9,5.0,4.89,0.7,True,False,15,2019-11-21,2024-09-01,2025-08-29
Valencia,LA ROQUETA,EXTRAMURS,39.46668,-0.38015,Entire home/apt,Entire loft,4,1.0,0.0,2.0,167.0,41.75,True,1,1125,313,29,4.69,4.76,1.82,False,False,8,2024-01-04,2024-06-03,2025-08-27
Valencia,EL GRAU,POBLATS MARITIMS,39.4596974,-0.3349791,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,61.0,15.25,True,2,20,222,42,4.38,4.33,2.18,False,False,1,2024-01-04,2024-02-25,2025-09-06
Valencia,BETERO,POBLATS MARITIMS,39.4730295492475,-0.3350206781524769,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,76.0,25.33,False,11,329,106,8,5.0,4.88,0.43,True,False,1,2014-06-17,2024-03-17,2025-07-14
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47281,-0.33001,Entire home/apt,Entire rental unit,4,1.5,1.0,2.0,130.0,32.5,False,11,60,44,37,5.0,4.86,1.81,True,False,2,2021-11-15,2024-01-20,2025-09-14
Valencia,CAMPANAR,CAMPANAR,39.4841,-0.39827,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,80.0,20.0,False,2,10,142,48,4.83,4.58,2.33,False,True,13,2014-05-26,2024-01-14,2025-08-28
Valencia,MORVEDRE,LA SAIDIA,39.48592,-0.3709,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,105.0,52.5,True,18,180,198,2,5.0,5.0,1.11,True,False,4,2014-05-20,2025-08-02,2025-09-13
Valencia,NOU MOLES,L'OLIVERETA,39.4700764531934,-0.4049696400761604,Private room,Private room in rental unit,2,1.0,1.0,0.0,52.0,26.0,True,1,365,191,55,4.69,4.53,2.86,False,False,2,2020-12-30,2024-02-25,2025-08-09
Valencia,EL CARME,CIUTAT VELLA,39.47746513120725,-0.3817108886239914,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,85.0,42.5,True,11,1125,335,5,4.8,4.4,0.33,True,True,1,2024-01-08,2024-06-26,2025-07-11
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.4652321,-0.3563074,Entire home/apt,Entire rental unit,6,2.5,3.0,3.0,88.0,14.67,False,12,30,92,70,4.67,4.63,3.39,False,False,2,2024-01-07,2024-01-14,2025-08-25
Valencia,AIORA,CAMINS AL GRAU,39.464542960225664,-0.3449646010994911,Entire home/apt,Entire loft,2,1.0,1.0,2.0,126.0,63.0,False,1,365,148,70,4.96,4.69,3.72,True,False,1,2024-01-08,2024-03-10,2025-09-21
Valencia,CAMI FONDO,CAMINS AL GRAU,39.4647632,-0.3519271,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,95.0,23.75,True,2,30,215,61,4.62,4.8,2.95,False,False,2,2024-01-07,2024-01-14,2025-09-17
Valencia,RUSSAFA,L'EIXAMPLE,39.4621582,-0.3727963,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,79.0,26.33,True,30,260,241,6,5.0,5.0,0.31,False,False,34,2017-04-09,2024-02-15,2025-02-02
Valencia,CAMPANAR,CAMPANAR,39.48512,-0.38883,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,73.0,36.5,False,1,10,58,36,4.86,4.22,1.81,True,False,2,2018-06-12,2024-02-07,2025-08-27
Valencia,SANT PAU,CAMPANAR,39.4852573,-0.3989492,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,80.0,20.0,False,3,10,132,79,4.67,4.53,4.01,False,True,13,2014-05-26,2024-02-11,2025-09-16
Valencia,MONT-OLIVET,QUATRE CARRERES,39.4620538845937,-0.3607086641746488,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,92.0,23.0,False,1,311,39,69,4.87,4.8,3.59,True,False,10,2021-10-04,2024-02-25,2025-09-04
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.46233688302624,-0.3590957592812223,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,89.0,22.25,False,1,365,50,55,4.76,4.78,2.86,True,False,10,2021-10-04,2024-02-26,2025-08-16
Valencia,MONT-OLIVET,QUATRE CARRERES,39.46112054264039,-0.3590210891955041,Entire home/apt,Entire rental unit,4,1.0,0.0,2.0,105.0,26.25,False,1,365,42,76,4.86,4.86,3.96,True,False,10,2021-10-04,2024-02-26,2025-09-04
Valencia,MONT-OLIVET,QUATRE CARRERES,39.46070151135917,-0.35892940560002,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,109.0,27.25,False,1,365,61,65,4.85,4.78,3.31,True,False,10,2021-10-04,2024-02-12,2025-09-01
Valencia,MONT-OLIVET,QUATRE CARRERES,39.46234,-0.36047,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,122.0,30.5,False,1,365,72,47,4.74,4.74,2.39,True,False,10,2021-10-04,2024-02-11,2025-09-06
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.4625,-0.35903,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,122.0,30.5,False,1,365,64,42,4.88,4.76,2.18,True,False,10,2021-10-04,2024-02-25,2025-09-08
Valencia,BENICALAP,BENICALAP,39.490639827682685,-0.3850433221377327,Private room,Private room in rental unit,2,1.0,1.0,1.0,55.0,27.5,False,2,365,154,115,4.84,4.48,5.64,True,False,2,2020-05-28,2024-01-21,2025-09-07
Valencia,RUSSAFA,L'EIXAMPLE,39.46478,-0.37471,Entire home/apt,Entire rental unit,5,3.0,3.0,0.0,179.0,35.8,True,11,365,193,4,5.0,5.0,0.21,True,False,1,2014-01-06,2024-03-06,2025-06-20
Valencia,L'ILLA PERDUDA,ALGIROS,39.46836,-0.33526,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,115.0,38.33,True,1,1125,317,0,,,,False,True,66,2016-09-29,,
Valencia,L'ILLA PERDUDA,ALGIROS,39.46795706067758,-0.3374063161980407,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,112.0,37.33,True,1,1125,322,0,,,,False,True,66,2016-09-29,,
Valencia,L'ILLA PERDUDA,ALGIROS,39.467777229387806,-0.3373741526520707,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,110.0,36.67,True,1,1125,330,0,,,,False,True,66,2016-09-29,,
Valencia,MORVEDRE,LA SAIDIA,39.48511,-0.37859,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,179.0,44.75,True,1,365,316,48,4.88,4.81,2.47,True,True,1,2024-01-12,2024-02-18,2025-08-29
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.461021829939824,-0.3528580852607139,Entire home/apt,Entire rental unit,6,2.0,3.0,3.0,225.0,37.5,True,1,365,184,22,4.59,4.91,1.19,False,False,1,2023-01-31,2024-03-17,2025-08-24
Valencia,LA GRAN VIA,L'EIXAMPLE,39.46377,-0.36634,Private room,Private room in rental unit,2,1.5,1.0,1.0,377.0,188.5,False,3,365,0,68,4.62,4.87,3.36,False,False,1,2023-12-05,2024-01-26,2025-02-10
Valencia,ELS ORRIOLS,RASCANYA,39.49425328270018,-0.3720800030489462,Entire home/apt,Entire rental unit,4,1.0,3.0,3.0,68.0,17.0,True,10,1125,347,1,5.0,5.0,0.05,False,True,5,2016-05-29,2024-03-04,2024-03-04
Valencia,BETERO,POBLATS MARITIMS,39.4691087919649,-0.3351542655701675,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,99.0,49.5,False,4,10,151,14,4.79,4.93,0.68,False,False,1,2024-01-15,2024-01-19,2025-08-13
Valencia,MONT-OLIVET,QUATRE CARRERES,39.45951563118352,-0.3630038826001259,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,135.0,33.75,True,1,365,296,49,4.8,4.78,2.55,False,True,4,2024-01-15,2024-02-25,2025-09-12
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47198851263103,-0.3294622596354825,Entire home/apt,Entire home,2,1.0,1.0,1.0,108.0,54.0,True,1,365,238,92,4.77,4.71,4.86,True,False,5,2014-12-03,2024-03-06,2025-09-11
Valencia,RUSSAFA,L'EIXAMPLE,39.46027,-0.36799,Private room,Private room in rental unit,2,1.0,1.0,0.0,90.0,45.0,False,10,365,83,9,4.89,4.56,0.72,True,False,4,2023-10-01,2024-09-17,2025-09-11
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.4650308,-0.333949,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,72.0,24.0,False,31,365,125,9,4.67,4.56,0.7,True,False,1,2016-01-29,2024-09-04,2025-08-27
Valencia,SANT FRANCESC,CIUTAT VELLA,39.47005471599827,-0.3786678984761238,Private room,Private room in rental unit,2,1.0,1.0,1.0,77.0,38.5,True,2,365,266,10,4.3,5.0,0.54,False,False,3,2018-07-09,2024-03-19,2025-06-09
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47147,-0.32921,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,83.0,20.75,True,11,365,333,35,4.74,4.66,1.73,True,True,26,2020-01-08,2024-01-28,2025-08-16
Valencia,LA CREU DEL GRAU,CAMINS AL GRAU,39.46063,-0.33984,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,122.0,40.67,True,1,365,326,34,4.71,4.61,1.75,False,True,4,2024-01-15,2024-02-19,2025-09-21
Valencia,EL MERCAT,CIUTAT VELLA,39.47484,-0.37747,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,95.0,47.5,True,11,1125,333,8,4.75,4.88,0.57,True,True,1,2024-01-17,2024-08-02,2025-08-20
Valencia,RUSSAFA,L'EIXAMPLE,39.46209959999999,-0.3727093,Entire home/apt,Entire rental unit,5,1.0,2.0,3.0,126.0,25.2,True,1,365,313,26,4.54,4.5,1.44,False,True,79,2018-08-27,2024-03-31,2025-08-15
Valencia,RUSSAFA,L'EIXAMPLE,39.46209959999999,-0.3727093,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,124.0,31.0,False,1,365,119,24,4.5,4.67,1.25,False,True,79,2018-08-27,2024-02-29,2025-08-19
Valencia,LA GRAN VIA,L'EIXAMPLE,39.46642,-0.36994,Private room,Private room in rental unit,2,2.0,1.0,1.0,89.0,44.5,True,1,1125,323,8,4.75,4.88,0.43,False,True,6,2017-02-18,2024-03-11,2025-08-08
Valencia,LA RAIOSA,JESUS,39.45740690590614,-0.3892649710178375,Private room,Private room in rental unit,1,1.0,1.0,1.0,32.0,32.0,False,15,365,89,0,,,,False,False,1,2015-09-10,,
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47414684767354,-0.3269250649473131,Entire home/apt,Entire rental unit,6,1.0,4.0,4.0,150.0,25.0,True,10,58,199,7,4.71,4.43,0.45,True,False,1,2018-10-22,2024-06-15,2025-08-31
Valencia,EL GRAU,POBLATS MARITIMS,39.45914459999999,-0.3383595,Entire home/apt,Entire rental unit,6,1.0,1.0,3.0,139.0,23.17,False,1,365,158,3,5.0,5.0,0.15,False,True,6,2024-01-18,2024-01-26,2024-03-11
Valencia,MONT-OLIVET,QUATRE CARRERES,39.45963,-0.36272,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,116.0,38.67,True,1,365,324,48,4.71,4.69,2.47,True,True,3,2024-01-18,2024-02-19,2025-09-05
Valencia,MONT-OLIVET,QUATRE CARRERES,39.45916765516781,-0.3626249780148116,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,94.0,31.33,True,1,365,251,25,4.64,4.48,1.31,True,True,3,2024-01-18,2024-03-02,2025-05-04
Valencia,LA XEREA,CIUTAT VELLA,39.47273,-0.37171,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,90.0,22.5,False,1,1125,102,1,5.0,4.0,0.11,False,True,18,2017-03-20,2024-12-26,2024-12-26
Valencia,RUSSAFA,L'EIXAMPLE,39.46384271044872,-0.372930117986907,Entire home/apt,Entire rental unit,6,2.5,3.0,4.0,337.0,56.17,True,1,1125,238,61,4.97,4.92,3.33,True,True,12,2024-01-18,2024-03-24,2025-09-15
Valencia,BENIMAMET,POBLATS DE L'OEST,39.5035878,-0.4243687,Private room,Room in hotel,2,1.0,1.0,1.0,85.0,42.5,True,1,365,309,0,,,,False,True,7,2020-01-21,,
Valencia,BENIMAMET,POBLATS DE L'OEST,39.5035878,-0.4243687,Private room,Room in hotel,2,1.0,1.0,2.0,83.0,41.5,True,1,365,335,0,,,,False,True,7,2020-01-21,,
Valencia,BENIMAMET,POBLATS DE L'OEST,39.504172455550766,-0.4235026635926923,Private room,Room in hotel,2,1.0,1.0,1.0,85.0,42.5,True,1,365,308,0,,,,False,True,7,2020-01-21,,
Valencia,AIORA,CAMINS AL GRAU,39.46548,-0.3448,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,110.0,55.0,False,2,10,70,28,4.93,4.71,1.52,True,False,1,2024-01-19,2024-03-20,2025-09-13
Valencia,LA PETXINA,EXTRAMURS,39.4752983,-0.3910825,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,165.0,55.0,True,1,365,348,17,4.71,4.53,0.92,False,True,31,2021-08-13,2024-03-17,2025-09-04
Valencia,EL PILAR,CIUTAT VELLA,39.47545605512804,-0.3811040148139,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,124.0,31.0,False,6,10,173,19,5.0,4.79,1.03,True,False,1,2014-06-18,2024-03-20,2025-09-03
Valencia,RUSSAFA,L'EIXAMPLE,39.462456418183365,-0.3747450623396823,Entire home/apt,Entire rental unit,4,1.0,2.0,4.0,265.0,66.25,True,1,1125,229,59,4.92,4.97,2.97,True,True,12,2024-01-18,2024-02-08,2025-09-19
Valencia,LA PETXINA,EXTRAMURS,39.4752983,-0.3910825,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,196.0,65.33,True,1,365,341,3,5.0,4.67,0.22,False,True,31,2021-08-13,2024-08-15,2025-07-07
Valencia,LA PETXINA,EXTRAMURS,39.4752983,-0.3910825,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,175.0,43.75,True,1,365,356,34,4.53,4.56,1.83,False,True,31,2021-08-13,2024-03-17,2025-09-01
Valencia,LA PETXINA,EXTRAMURS,39.4752983,-0.3910825,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,146.0,36.5,False,1,365,157,12,4.42,4.25,0.64,False,True,31,2021-08-13,2024-03-14,2025-07-01
Valencia,LA PETXINA,EXTRAMURS,39.4752983,-0.3910825,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,182.0,45.5,True,1,365,358,6,4.5,4.5,0.33,False,True,31,2021-08-13,2024-03-24,2025-08-13
Valencia,EL GRAU,POBLATS MARITIMS,39.45906850560807,-0.3357133097070778,Entire home/apt,Entire condo,5,2.0,2.0,3.0,136.0,27.2,True,3,10,302,53,4.96,4.72,3.05,True,False,17,2015-03-28,2024-04-21,2025-09-03
Valencia,LA SEU,CIUTAT VELLA,39.4769,-0.37789,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,93.0,23.25,False,11,365,128,82,4.89,4.93,4.11,True,False,1,2014-11-02,2024-02-05,2025-08-30
Valencia,NATZARET,POBLATS MARITIMS,39.44834,-0.33417,Entire home/apt,Entire loft,2,1.0,1.0,1.0,50.0,25.0,True,11,365,319,90,4.43,3.79,4.52,False,True,6,2020-01-20,2024-02-04,2025-09-17
Valencia,CAMI FONDO,CAMINS AL GRAU,39.46545931437467,-0.351033237573235,Entire home/apt,Entire home,8,1.0,2.0,4.0,141.0,17.62,False,1,365,145,8,5.0,5.0,0.45,False,False,9,2024-01-22,2024-04-15,2025-06-26
Valencia,RUSSAFA,L'EIXAMPLE,39.46412,-0.37417,Entire home/apt,Entire rental unit,8,2.5,4.0,7.0,467.0,58.38,True,1,1125,209,66,4.97,4.95,3.31,True,True,12,2024-01-18,2024-02-05,2025-09-20
Valencia,RUSSAFA,L'EIXAMPLE,39.46215548206453,-0.3731432277875983,Entire home/apt,Entire rental unit,4,1.0,2.0,4.0,246.0,61.5,True,1,1125,192,78,4.97,4.94,3.89,True,True,12,2024-01-18,2024-02-02,2025-09-14
Valencia,LA PETXINA,EXTRAMURS,39.4752983,-0.3910825,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,209.0,52.25,True,1,365,306,1,4.0,4.0,0.42,False,True,31,2021-08-13,2025-07-15,2025-07-15
Valencia,EXPOSICIO,EL PLA DEL REAL,39.47470941435972,-0.359930656850338,Entire home/apt,Entire rental unit,4,1.0,0.0,1.0,89.0,22.25,False,2,10,128,24,4.83,4.96,1.25,True,False,2,2018-11-10,2024-02-26,2025-08-24
Valencia,LA CREU DEL GRAU,CAMINS AL GRAU,39.46298,-0.34823,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,100.0,50.0,True,1,1125,319,1,4.0,4.0,0.08,False,True,5,2024-01-23,2024-09-29,2024-09-29
Valencia,LA CREU DEL GRAU,CAMINS AL GRAU,39.46325,-0.34776,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,92.0,46.0,True,1,1125,317,3,4.67,4.33,0.22,False,True,5,2024-01-23,2024-08-17,2025-06-24
Valencia,LA CREU DEL GRAU,CAMINS AL GRAU,39.46326,-0.34909,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,112.0,28.0,True,1,1125,299,4,4.75,4.5,0.33,False,True,5,2024-01-23,2024-09-22,2025-08-23
Valencia,TORREFIEL,RASCANYA,39.49639988334284,-0.379135176814477,Private room,Private room in rental unit,1,1.0,1.0,2.0,24.0,24.0,True,1,30,345,23,4.74,4.48,1.23,False,False,1,2024-01-23,2024-03-10,2025-09-21
Valencia,LA SEU,CIUTAT VELLA,39.47641291427668,-0.3777480054174867,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,70.0,35.0,True,11,1125,304,8,4.38,4.75,0.44,False,True,1,2024-01-24,2024-03-31,2025-09-09
Valencia,RUSSAFA,L'EIXAMPLE,39.46391,-0.37298,Entire home/apt,Entire rental unit,4,1.0,2.0,4.0,265.0,66.25,True,1,1125,230,60,4.95,4.97,3.11,True,True,12,2024-01-18,2024-02-24,2025-08-19
Valencia,LA PUNTA,QUATRE CARRERES,39.4409727,-0.3650703,Private room,Private room in home,2,1.0,0.0,1.0,60.0,30.0,False,1,365,86,0,,,,False,False,1,2024-01-24,,
Valencia,PATRAIX,PATRAIX,39.46318,-0.3878,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,58.0,29.0,False,3,90,65,72,4.79,4.64,3.64,False,True,8,2013-09-23,2024-02-09,2025-08-26
Valencia,RUSSAFA,L'EIXAMPLE,39.46209959999999,-0.3727093,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,121.0,60.5,False,1,365,139,21,4.76,4.76,1.14,False,True,79,2018-08-27,2024-03-20,2025-09-05
Valencia,BENICALAP,BENICALAP,39.494898695937415,-0.3980056196451187,Private room,Private room in rental unit,1,0.5,0.0,1.0,190.0,190.0,True,60,365,265,1,5.0,5.0,0.3,False,False,1,2019-04-26,2025-06-17,2025-06-17
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47386598387521,-0.3300927579402923,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,141.0,23.5,False,1,10,17,40,4.93,4.4,2.03,False,True,1,2012-08-03,2024-02-11,2025-08-23
Valencia,BETERO,POBLATS MARITIMS,39.46982,-0.33701,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,116.0,29.0,True,1,1125,336,46,4.76,4.63,2.3,False,True,52,2021-11-22,2024-02-02,2025-09-07
Valencia,EN CORTS,QUATRE CARRERES,39.4550613,-0.369815,Entire home/apt,Entire rental unit,6,1.0,1.0,3.0,105.0,17.5,True,2,10,234,21,4.67,4.43,1.07,False,True,7,2023-07-09,2024-02-13,2024-10-15
Valencia,ARRANCAPINS,EXTRAMURS,39.46398121832017,-0.3806944550429302,Private room,Private room in rental unit,3,1.0,1.0,2.0,43.0,14.33,False,2,365,53,1,5.0,5.0,0.1,False,False,2,2019-11-08,2024-12-02,2024-12-02
Valencia,LA ROQUETA,EXTRAMURS,39.46655111309367,-0.3792045441802982,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,171.0,42.75,True,1,1125,314,0,,,,False,True,103,2016-07-11,,
Valencia,LA SEU,CIUTAT VELLA,39.47714211360479,-0.3742153306884721,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,66.0,33.0,True,1,365,232,0,,,,False,True,103,2016-07-11,,
Valencia,LA SEU,CIUTAT VELLA,39.47701789316064,-0.3741402288360551,Entire home/apt,Entire rental unit,6,2.0,4.0,6.0,104.0,17.33,False,1,365,167,4,4.5,5.0,0.29,False,True,103,2016-07-11,2024-08-01,2025-09-01
