city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,beds,price,price_per_person,high_availability,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,host_is_superhost,instant_bookable,calculated_host_listings_count,host_since,first_review,last_review
Madrid,Marroquina,Moratalaz,40.410156,-3.651743,Private room,Private room in rental unit,2,1.0,1.0,1.0,60.0,30.0,True,3,365,304,117,4.97,4.85,2.4,True,True,1,2021-09-02,2021-09-12,2025-06-25
Madrid,Palacio,Centro,40.417072,-3.709742,Entire home/apt,Entire rental unit,8,2.0,2.0,6.0,249.0,31.12,True,2,1125,200,238,4.71,4.93,4.97,False,True,141,2015-08-08,2021-10-10,2025-09-07
Madrid,Embajadores,Centro,40.40938,-3.70887,Entire home/apt,Entire rental unit,5,3.0,3.0,3.0,167.0,33.4,False,3,360,159,258,4.89,4.91,5.41,True,True,1,2011-07-29,2021-10-17,2025-09-11
Madrid,Aravaca,Moncloa - Aravaca,40.44914,-3.76836,Private room,Private room in home,1,1.5,0.0,1.0,46.0,46.0,False,2,2,90,11,4.45,4.36,0.23,False,False,1,2021-02-23,2021-09-14,2022-10-28
Madrid,Trafalgar,Chamberí,40.42889,-3.70103,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,209.0,52.25,True,2,1125,181,112,4.65,4.87,2.34,False,True,72,2018-09-24,2021-10-10,2025-06-08
Madrid,Aravaca,Moncloa - Aravaca,40.45351,-3.77644,Private room,Private room in home,2,1.0,2.0,0.0,30.0,15.0,True,4,30,229,108,4.82,4.54,2.21,True,True,3,2019-04-13,2021-09-12,2025-08-19
Madrid,Castillejos,Tetuán,40.45928,-3.69599,Private room,Private room in rental unit,1,1.5,1.0,1.0,61.0,61.0,False,3,1125,45,19,4.63,4.89,0.42,False,False,1,2018-05-19,2022-01-03,2025-06-01
Madrid,Timón,Barajas,40.47213,-3.58502,Private room,Private room in casa particular,1,1.0,1.0,1.0,42.0,42.0,True,1,365,287,112,4.8,4.83,3.28,False,False,3,2016-12-05,2022-11-26,2025-08-24
Madrid,Cortes,Centro,40.41869,-3.69658,Entire home/apt,Entire rental unit,6,1.0,1.0,3.0,182.0,30.33,False,28,365,90,2,5.0,5.0,0.05,False,False,12,2016-01-14,2022-03-05,2023-07-17
Madrid,Rosas,San Blas - Canillejas,40.4263,-3.60922,Private room,Private room in home,2,1.0,1.0,2.0,37.0,18.5,False,1,30,95,50,4.18,4.04,1.02,False,True,6,2019-10-24,2021-09-12,2025-07-31
Madrid,Embajadores,Centro,40.41195,-3.69858,Private room,Room in boutique hotel,2,1.0,0.0,1.0,237.0,118.5,True,1,1125,355,3,5.0,5.0,0.08,False,True,7,2018-10-24,2022-07-09,2024-10-26
Madrid,Arapiles,Chamberí,40.43541,-3.70902,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,98.0,24.5,True,3,365,184,27,4.41,4.74,0.56,False,True,4,2021-04-29,2021-10-03,2024-10-31
Madrid,Justicia,Centro,40.42247,-3.70045,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,142.0,23.67,False,3,365,163,3,4.33,5.0,0.08,False,True,4,2021-04-29,2022-09-18,2024-12-10
Madrid,Gaztambide,Chamberí,40.4346,-3.71309,Private room,Private room in rental unit,1,1.0,1.0,1.0,49.0,49.0,False,4,20,11,39,4.64,4.79,0.8,True,False,1,2015-03-08,2021-09-18,2025-03-03
Madrid,Justicia,Centro,40.42168,-3.7002,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,83.0,41.5,False,31,250,156,15,4.93,5.0,0.35,True,False,1,2017-07-31,2022-02-27,2025-09-06
Madrid,Cortes,Centro,40.410427,-3.694636,Private room,Room in hotel,2,1.0,1.0,1.0,181.0,90.5,False,1,365,151,367,4.63,4.9,7.58,True,True,2,2021-09-07,2021-09-25,2025-08-28
Madrid,Universidad,Centro,40.42881,-3.70702,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,133.0,66.5,True,4,365,342,153,4.83,4.9,3.19,False,True,16,2017-03-17,2021-10-07,2025-09-01
Madrid,Berruguete,Tetuán,40.45834,-3.70436,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,60.0,30.0,True,83,1125,287,17,4.94,4.65,0.37,False,False,2,2013-07-14,2021-12-18,2025-08-31
Madrid,Castillejos,Tetuán,40.46469,-3.69387,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,78.0,39.0,False,14,90,36,21,4.52,4.62,0.47,False,False,3,2017-06-15,2022-01-08,2025-05-14
Madrid,Castillejos,Tetuán,40.46488,-3.69289,Private room,Private room in guest suite,2,1.0,1.0,2.0,60.0,30.0,False,3,30,44,51,4.63,4.8,1.19,False,False,3,2017-06-15,2022-03-07,2025-09-07
Madrid,Palacio,Centro,40.42222,-3.71007,Entire home/apt,Entire condo,2,1.0,1.0,1.0,157.0,78.5,False,2,30,127,175,4.77,4.89,3.64,False,True,1,2016-06-19,2021-10-04,2025-08-22
Madrid,Puerta del Angel,Latina,40.41484,-3.72359,Entire home/apt,Entire rental unit,1,0.0,0.0,1.0,45.0,45.0,True,120,335,247,5,5.0,5.0,0.15,True,False,2,2016-04-04,2022-12-27,2025-03-29
Madrid,Trafalgar,Chamberí,40.43269,-3.69978,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,201.0,33.5,True,1,1125,285,125,4.59,4.93,2.57,False,False,4,2021-06-16,2021-09-20,2025-08-25
Madrid,Puerta del Angel,Latina,40.40643,-3.74167,Private room,Private room in rental unit,1,1.0,1.0,1.0,24.0,24.0,False,2,3,33,135,4.83,4.63,2.79,True,False,1,2021-09-11,2021-09-22,2025-08-23
Madrid,Pinar del Rey,Hortaleza,40.46886,-3.65695,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,105.0,26.25,False,1,100,81,147,4.89,4.71,3.03,True,True,7,2019-05-02,2021-09-20,2025-08-14
Madrid,Pinar del Rey,Hortaleza,40.46736,-3.65501,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,104.0,26.0,False,1,60,67,139,4.93,4.7,2.86,True,True,7,2019-05-02,2021-09-19,2025-08-22
Madrid,Palacio,Centro,40.41668,-3.70916,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,176.0,44.0,False,2,21,53,117,4.68,4.96,2.42,False,True,3,2024-05-17,2021-09-26,2025-09-14
Madrid,Ventas,Ciudad Lineal,40.42526291486836,-3.659368626284949,Entire home/apt,Entire serviced apartment,3,1.0,1.0,2.0,65.0,21.67,False,2,15,107,182,4.76,4.41,3.76,True,False,1,2019-09-12,2021-09-22,2025-08-05
Madrid,Nueva España,Chamartín,40.46031,-3.68293,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,109.0,36.33,True,1,365,282,103,4.83,4.88,2.2,False,True,292,2019-09-03,2021-11-09,2025-08-28
Madrid,Justicia,Centro,40.42231,-3.69924,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,137.0,68.5,False,1,1125,107,118,4.58,4.93,2.43,False,False,1,2017-12-27,2021-09-19,2025-07-07
Madrid,Canillejas,San Blas - Canillejas,40.43902,-3.61195,Private room,Private room in rental unit,1,1.0,1.0,1.0,57.0,57.0,True,3,365,364,1,5.0,5.0,0.02,True,False,17,2014-01-29,2021-11-01,2021-11-01
Madrid,Guindalera,Salamanca,40.44134,-3.66405,Entire home/apt,Entire rental unit,6,1.0,2.0,4.0,129.0,21.5,True,1,1125,319,35,4.43,4.57,0.97,False,True,334,2020-11-30,2022-09-24,2025-07-13
Madrid,Guindalera,Salamanca,40.43244,-3.66677,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,152.0,25.33,True,1,1125,301,66,4.53,4.53,1.69,False,True,334,2020-11-30,2022-06-29,2025-07-24
Madrid,Guindalera,Salamanca,40.43157,-3.6687,Entire home/apt,Entire rental unit,7,2.0,3.0,5.0,206.0,29.43,True,1,1125,284,67,4.54,4.72,1.39,False,True,334,2020-11-30,2021-10-03,2025-08-31
Madrid,Embajadores,Centro,40.40682,-3.70487,Entire home/apt,Entire rental unit,5,1.0,2.0,4.0,148.0,29.6,False,1,1125,8,59,4.32,4.47,1.43,False,True,334,2020-11-30,2022-04-27,2025-08-15
Madrid,Guindalera,Salamanca,40.43732,-3.67233,Entire home/apt,Entire rental unit,6,1.0,2.0,4.0,148.0,24.67,True,1,1125,336,78,4.54,4.63,1.76,False,True,334,2020-11-30,2022-01-23,2025-08-17
Madrid,Guindalera,Salamanca,40.4388,-3.66323,Entire home/apt,Entire rental unit,6,1.0,2.0,4.0,118.0,19.67,True,1,1125,323,59,4.44,4.53,1.42,False,True,334,2020-11-30,2022-04-14,2025-07-17
Madrid,Guindalera,Salamanca,40.43881,-3.66335,Entire home/apt,Entire rental unit,6,1.0,2.0,4.0,106.0,17.67,True,1,1125,323,64,4.58,4.63,1.46,False,True,334,2020-11-30,2022-02-11,2025-07-20
Madrid,Guindalera,Salamanca,40.43196,-3.66868,Entire home/apt,Entire rental unit,6,1.0,2.0,4.0,199.0,33.17,True,1,1125,331,69,4.67,4.59,1.64,False,True,334,2020-11-30,2022-04-02,2025-09-04
Madrid,Guindalera,Salamanca,40.43013,-3.66698,Entire home/apt,Entire rental unit,6,1.0,2.0,4.0,167.0,27.83,True,1,1125,321,55,4.31,4.49,1.28,False,True,334,2020-11-30,2022-03-10,2025-08-27
Madrid,Guindalera,Salamanca,40.43201,-3.66672,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,137.0,34.25,True,1,1125,299,10,3.8,4.3,0.21,False,True,334,2020-11-30,2021-10-08,2025-01-18
Madrid,Guindalera,Salamanca,40.43241,-3.66657,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,140.0,35.0,True,1,1125,294,29,4.38,4.79,0.61,False,True,334,2020-11-30,2021-10-24,2025-09-04
Madrid,Cortes,Centro,40.410427,-3.694636,Private room,Room in hotel,2,1.0,1.0,1.0,199.0,99.5,True,1,365,192,114,4.69,4.89,2.36,True,True,2,2021-09-07,2021-09-28,2025-08-26
Madrid,Cortes,Centro,40.41492,-3.70219,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,233.0,38.83,True,1,365,309,176,4.88,4.92,3.8,False,True,292,2019-09-03,2021-11-28,2025-08-08
Madrid,Imperial,Arganzuela,40.40625,-3.71266,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,129.0,32.25,True,1,365,340,62,4.42,4.77,1.28,False,True,1,2021-09-14,2021-09-26,2025-08-25
Madrid,Cortes,Centro,40.41806,-3.69656,Entire home/apt,Entire rental unit,4,2.0,2.0,4.0,375.0,93.75,True,1,1125,226,47,4.68,4.91,1.01,True,False,33,2012-04-10,2021-11-17,2025-08-18
Madrid,Universidad,Centro,40.42268,-3.703068,Entire home/apt,Entire rental unit,4,1.0,0.0,2.0,149.0,37.25,False,10,1125,156,83,4.84,4.83,1.8,False,False,15,2017-08-04,2021-12-01,2025-06-02
Madrid,Jerónimos,Retiro,40.408028,-3.683325,Entire home/apt,Entire loft,3,1.0,1.0,2.0,67.0,22.33,False,1,365,128,241,4.78,4.87,5.58,False,False,1,2012-07-13,2022-02-27,2025-09-13
Madrid,Sol,Centro,40.416569,-3.708478,Private room,Private room in casa particular,1,1.0,1.0,1.0,52.0,52.0,False,30,180,169,2,5.0,5.0,0.04,False,True,1,2017-05-17,2021-11-10,2022-11-27
Madrid,Aluche,Latina,40.39171,-3.74613,Private room,Private room in rental unit,2,1.0,1.0,1.0,23.0,11.5,False,30,1125,84,20,4.7,4.4,0.41,False,False,1,2017-05-01,2021-09-25,2025-06-01
Madrid,Embajadores,Centro,40.41068,-3.70701,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,102.0,51.0,True,31,365,221,0,,,,False,True,384,2020-05-15,,
Madrid,Justicia,Centro,40.42199,-3.69303,Entire home/apt,Entire rental unit,6,0.0,3.0,3.0,233.0,38.83,False,31,365,69,0,,,,False,True,384,2020-05-15,,
Madrid,Universidad,Centro,40.42799,-3.70526,Entire home/apt,Entire rental unit,4,0.0,2.0,2.0,172.0,43.0,True,31,1125,232,2,5.0,5.0,0.05,False,True,384,2020-05-15,2022-03-21,2022-03-28
Madrid,Cortes,Centro,40.41421,-3.7027,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,126.0,31.5,True,4,1125,274,213,4.64,4.88,4.43,False,True,25,2016-11-30,2021-10-03,2025-08-09
Madrid,Cortes,Centro,40.415462,-3.699542,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2.0,132.0,33.0,False,2,365,106,33,4.82,4.97,0.69,False,False,2,2021-09-08,2021-10-11,2023-01-04
Madrid,Universidad,Centro,40.42429,-3.70803,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,120.0,60.0,False,1,365,165,105,4.74,4.92,2.17,False,True,9,2019-03-13,2021-09-27,2025-08-05
Madrid,Universidad,Centro,40.4228,-3.70824,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,125.0,62.5,False,1,365,0,104,4.65,4.93,2.42,False,True,9,2019-03-13,2022-03-06,2025-08-30
Madrid,Palacio,Centro,40.41784,-3.70983,Private room,Room in hotel,2,1.0,1.0,1.0,502.0,251.0,False,1,365,106,0,,,,False,True,7,2021-09-06,,
Madrid,Palacio,Centro,40.418304443359375,-3.708806991577149,Private room,Room in hotel,2,1.0,1.0,1.0,455.0,227.5,False,1,365,101,0,,,,False,True,7,2021-09-06,,
Madrid,Palacio,Centro,40.418304443359375,-3.708806991577149,Private room,Room in hotel,2,1.0,1.0,1.0,392.0,196.0,False,1,365,92,2,4.5,5.0,0.16,False,True,7,2021-09-06,2024-09-08,2024-12-08
Madrid,Palacio,Centro,40.418304443359375,-3.708806991577149,Private room,Room in hotel,2,1.0,1.0,1.0,470.0,235.0,False,1,365,114,0,,,,False,True,7,2021-09-06,,
Madrid,Palacio,Centro,40.418304443359375,-3.708806991577149,Private room,Room in hotel,2,1.0,1.0,1.0,431.0,215.5,False,1,365,113,1,5.0,5.0,0.23,False,True,7,2021-09-06,2025-05-06,2025-05-06
Madrid,Palacio,Centro,40.418304443359375,-3.708806991577149,Private room,Room in hotel,2,1.0,1.0,1.0,470.0,235.0,False,1,365,108,0,,,,False,True,7,2021-09-06,,
Madrid,Palacio,Centro,40.418304443359375,-3.708806991577149,Private room,Room in hotel,2,1.0,1.0,1.0,752.0,376.0,False,1,365,108,0,,,,False,True,7,2021-09-06,,
Madrid,Trafalgar,Chamberí,40.42902,-3.699762,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,122.0,61.0,False,1,180,21,48,4.92,4.96,0.99,True,False,6,2014-11-30,2021-09-26,2025-09-08
Madrid,Acacias,Arganzuela,40.40472,-3.70372,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,91.0,22.75,False,2,365,70,209,4.72,4.74,4.41,False,False,2,2021-09-17,2021-10-25,2025-09-13
Madrid,Acacias,Arganzuela,40.40493,-3.70402,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,84.0,21.0,False,2,365,7,195,4.63,4.65,4.03,False,False,2,2021-09-17,2021-09-27,2025-09-13
Madrid,Cortes,Centro,40.41239,-3.69738,Private room,Private room in rental unit,2,1.5,1.0,2.0,33.0,16.5,False,3,1125,51,10,5.0,5.0,0.39,False,False,1,2013-12-30,2023-08-03,2024-06-19
Madrid,Palacio,Centro,40.41136,-3.70911,Entire home/apt,Entire rental unit,8,1.0,3.0,5.0,191.0,23.88,False,1,1125,12,22,4.23,4.91,0.56,False,True,334,2020-11-30,2022-07-03,2025-09-02
Madrid,Embajadores,Centro,40.41103,-3.70823,Entire home/apt,Entire rental unit,8,1.0,3.0,5.0,158.0,19.75,False,1,1125,11,46,4.37,4.85,1.02,False,True,334,2020-11-30,2021-12-31,2025-08-16
Madrid,Guindalera,Salamanca,40.43221,-3.66737,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,176.0,29.33,True,1,1125,319,38,4.37,4.39,0.91,False,True,334,2020-11-30,2022-04-14,2025-08-13
Madrid,Embajadores,Centro,40.41185,-3.70563,Private room,Room in hotel,2,1.0,1.0,1.0,81.0,40.5,True,1,365,350,9,4.33,4.44,0.24,False,True,8,2020-12-16,2022-08-07,2025-08-29
Madrid,Arapiles,Chamberí,40.432449,-3.71014,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,111.0,27.75,False,10,730,128,43,4.79,4.86,0.9,False,True,15,2017-08-04,2021-10-18,2025-07-25
Madrid,Guindalera,Salamanca,40.43894,-3.66312,Private room,Private room in condo,2,1.0,1.0,1.0,48.0,24.0,False,4,22,92,161,4.95,4.89,3.36,True,False,1,2017-03-18,2021-10-10,2025-09-13
Madrid,Vista Alegre,Carabanchel,40.38495,-3.74094,Entire home/apt,Entire rental unit,5,1.0,2.0,3.0,94.0,18.8,False,3,40,56,216,4.99,4.84,4.97,True,False,1,2014-07-15,2022-02-20,2025-09-03
Madrid,Lista,Salamanca,40.4306,-3.6759,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,159.0,79.5,True,30,1125,269,0,,,,False,False,13,2015-04-27,,
Madrid,Embajadores,Centro,40.40982,-3.70923,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,95.0,47.5,True,3,1000,242,141,4.7,4.9,2.95,False,True,1,2021-09-08,2021-10-12,2025-07-15
Madrid,Rios Rosas,Chamberí,40.43893000000001,-3.6985857,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,103.0,25.75,False,10,730,107,14,4.57,4.71,1.11,False,True,15,2017-08-04,2024-09-02,2025-07-24
Madrid,Universidad,Centro,40.42135,-3.70381,Entire home/apt,Entire serviced apartment,4,2.0,2.0,2.0,190.0,47.5,True,2,1125,301,270,4.89,4.84,5.67,True,True,11,2016-04-27,2021-10-18,2025-09-09
Madrid,Universidad,Centro,40.42254,-3.70155,Entire home/apt,Entire serviced apartment,4,2.0,2.0,2.0,183.0,45.75,True,2,1125,295,169,4.85,4.88,3.54,True,True,11,2016-04-27,2021-10-15,2025-09-11
Madrid,Universidad,Centro,40.42315,-3.7022,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,193.0,48.25,True,2,1125,297,117,4.85,4.8,2.43,True,True,11,2016-04-27,2021-10-04,2025-08-22
Madrid,Aluche,Latina,40.39128,-3.74491,Private room,Private room in rental unit,1,0.0,1.0,1.0,46.0,46.0,False,2,30,35,71,4.94,4.73,1.47,True,False,2,2021-09-20,2021-09-26,2025-06-22
Madrid,Universidad,Centro,40.42148,-3.70204,Entire home/apt,Entire rental unit,3,2.0,1.0,2.0,155.0,51.67,True,1,1125,299,81,4.9,4.95,1.72,True,True,11,2016-04-27,2021-11-07,2025-09-12
Madrid,Universidad,Centro,40.42292266625701,-3.7018123791581887,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,147.0,49.0,True,1,1125,318,84,4.86,4.88,1.78,True,True,11,2016-04-27,2021-11-01,2025-09-10
Madrid,Universidad,Centro,40.42936,-3.71009,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,73.0,36.5,True,15,365,265,41,4.17,4.68,1.01,False,True,22,2016-11-27,2022-05-18,2025-07-06
Madrid,San Isidro,Carabanchel,40.39397,-3.7246,Private room,Private room in townhouse,2,1.0,1.0,1.0,242.0,121.0,False,30,38,83,5,4.2,4.4,0.11,False,False,2,2016-12-11,2021-12-20,2023-07-10
Madrid,Aluche,Latina,40.390739,-3.744135,Private room,Private room in rental unit,1,1.0,1.0,1.0,51.0,51.0,False,2,30,67,70,4.99,4.79,1.45,True,False,2,2021-09-20,2021-09-28,2025-06-08
Madrid,Cortes,Centro,40.415443,-3.699438,Entire home/apt,Entire loft,4,1.0,1.0,2.0,162.0,40.5,False,2,365,105,7,5.0,5.0,0.15,False,False,2,2021-09-08,2021-10-11,2022-12-31
Madrid,Trafalgar,Chamberí,40.42986,-3.69953,Entire home/apt,Entire condo,2,1.0,1.0,1.0,125.0,62.5,False,1,180,42,234,4.86,4.95,4.85,True,False,6,2014-11-30,2021-09-30,2025-09-08
Madrid,Prosperidad,Chamartín,40.4399,-3.67515,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,136.0,34.0,True,1,365,335,49,4.84,4.73,1.02,True,True,1,2021-09-22,2021-10-07,2025-08-12
Madrid,Castillejos,Tetuán,40.45793,-3.69558,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,142.0,71.0,True,1,365,340,95,4.76,4.77,1.97,False,True,25,2018-08-19,2021-09-29,2025-08-25
Madrid,Universidad,Centro,40.42778,-3.70421,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,190.0,47.5,False,4,30,17,67,4.93,4.88,1.39,True,False,1,2018-09-13,2021-09-28,2025-07-28
Madrid,Embajadores,Centro,40.41106,-3.69922,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,166.0,41.5,False,1,1125,0,159,4.87,4.85,3.32,True,False,3,2021-05-28,2021-10-11,2025-09-07
Madrid,Sol,Centro,40.41576,-3.70574,Entire home/apt,Entire rental unit,6,1.0,2.0,5.0,199.0,33.17,False,3,60,95,69,4.88,4.96,1.44,True,False,1,2021-09-23,2021-10-07,2025-09-12
Madrid,Trafalgar,Chamberí,40.432,-3.70382,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,270.0,67.5,True,2,1125,344,132,4.46,4.86,2.75,False,True,72,2018-09-24,2021-10-09,2025-09-07
Madrid,Rios Rosas,Chamberí,40.4434,-3.69827,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,105.0,52.5,True,1,1125,332,85,4.4,4.76,1.77,False,False,5,2021-09-24,2021-10-03,2025-06-29
Madrid,Palacio,Centro,40.41261,-3.70818,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,144.0,24.0,False,2,35,71,299,4.88,4.91,6.64,True,True,1,2020-12-27,2022-01-04,2025-08-23
Madrid,Palacio,Centro,40.417042,-3.709589,Entire home/apt,Entire rental unit,4,1.0,0.0,2.0,114.0,28.5,False,1,1125,34,232,4.89,4.96,4.9,True,False,1,2021-09-24,2021-10-28,2025-09-11
Madrid,Pilar,Fuencarral - El Pardo,40.47673,-3.70762,Private room,Private room in rental unit,1,1.0,1.0,1.0,29.0,29.0,False,45,1000,148,13,5.0,5.0,0.27,True,False,2,2015-10-14,2021-09-29,2025-07-30
Madrid,Cuatro Caminos,Tetuán,40.45251,-3.70217,Private room,Private room in rental unit,2,1.5,1.0,1.0,50.0,25.0,True,1,365,349,46,4.63,4.67,0.97,False,False,1,2016-07-03,2021-10-17,2025-06-08
Madrid,Universidad,Centro,40.42336654663086,-3.700917959213257,Private room,Room in aparthotel,2,1.0,1.0,1.0,130.0,65.0,True,1,1125,335,136,4.76,4.9,2.83,True,True,6,2021-08-17,2021-10-05,2025-08-21
Madrid,Lista,Salamanca,40.4322,-3.67424,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,67.0,33.5,False,1,1125,0,15,4.0,4.4,0.32,False,True,1,2021-09-27,2021-10-24,2025-08-03
Madrid,Embajadores,Centro,40.4117,-3.70338,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,206.0,34.33,False,3,365,122,7,4.86,4.71,0.17,False,True,75,2011-11-15,2022-05-22,2025-08-28
Madrid,Palacio,Centro,40.41153,-3.71038,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,122.0,30.5,False,2,60,85,274,4.85,4.91,6.24,True,False,8,2017-11-11,2022-02-06,2025-08-25
Madrid,Guindalera,Salamanca,40.43377,-3.66054,Entire home/apt,Entire rental unit,13,4.5,7.0,8.0,876.0,67.38,True,1,1125,356,7,3.71,4.14,0.15,False,True,3,2019-03-20,2021-11-14,2024-08-10
Madrid,Embajadores,Centro,40.40937,-3.69925,Entire home/apt,Entire condo,3,1.5,2.0,2.0,139.0,46.33,True,4,700,223,25,4.36,4.84,0.54,False,False,1,2021-02-16,2021-12-08,2025-04-19
Madrid,Lista,Salamanca,40.43021,-3.67235,Entire home/apt,Entire condo,6,3.0,3.0,3.0,276.0,46.0,False,4,120,154,102,4.97,4.98,2.18,False,False,1,2021-09-28,2021-11-13,2025-09-10
Madrid,Cortes,Centro,40.413387,-3.700958,Private room,Private room in hostel,2,1.0,1.0,2.0,227.0,113.5,True,1,365,359,100,4.59,4.81,2.12,False,True,5,2021-09-29,2021-11-02,2025-09-08
Madrid,Embajadores,Centro,40.40928,-3.69957,Entire home/apt,Entire loft,3,1.0,1.0,2.0,91.0,30.33,False,1,730,33,142,4.87,4.85,2.98,False,True,5,2014-05-06,2021-10-17,2025-08-31
Madrid,Justicia,Centro,40.41949,-3.6983,Entire home/apt,Entire rental unit,4,2.0,2.0,5.0,220.0,55.0,False,3,30,57,250,4.91,4.96,5.28,True,True,13,2016-08-18,2021-10-26,2025-09-11
Madrid,Sol,Centro,40.41675,-3.70159,Private room,Private room in bed and breakfast,2,1.0,1.0,2.0,153.0,76.5,False,1,365,93,69,4.55,4.88,1.43,False,True,4,2021-07-05,2021-10-04,2025-08-28
Madrid,Palacio,Centro,40.41618,-3.71044,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,138.0,46.0,False,2,90,133,76,4.82,4.95,1.59,False,True,3,2021-05-31,2021-10-10,2025-08-24
Madrid,Justicia,Centro,40.41951,-3.69672,Entire home/apt,Entire rental unit,8,2.0,3.0,4.0,303.0,37.88,True,2,365,263,246,4.74,4.93,5.13,False,True,141,2015-08-08,2021-10-07,2025-09-04
Madrid,Recoletos,Salamanca,40.4199,-3.68962,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,236.0,78.67,True,1,365,337,116,4.63,4.95,2.52,True,False,1,2021-06-28,2021-12-06,2025-08-19
Madrid,Arapiles,Chamberí,40.43673,-3.7046,Entire home/apt,Entire condo,2,1.0,1.0,1.0,140.0,70.0,True,1,365,300,447,4.72,4.75,9.34,False,False,1,2017-08-21,2021-10-11,2025-09-07
Madrid,Palacio,Centro,40.42243,-3.71054,Entire home/apt,Entire rental unit,3,1.0,1.0,0.0,180.0,60.0,False,1,1125,23,39,4.28,4.74,0.81,False,True,107,2021-03-29,2021-10-06,2025-08-04
Madrid,Goya,Salamanca,40.42161,-3.67676,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,130.0,32.5,True,30,150,313,90,4.86,4.96,2.52,True,True,1,2016-08-19,2022-10-08,2025-08-01
Madrid,Pacífico,Retiro,40.40615,-3.68192,Private room,Private room in rental unit,1,1.0,1.0,1.0,33.0,33.0,False,4,365,166,30,4.43,4.93,0.64,False,True,2,2016-07-12,2021-11-09,2023-06-22
Madrid,Embajadores,Centro,40.40861,-3.69278,Private room,Private room in rental unit,2,1.0,1.0,1.0,72.0,36.0,True,5,88,226,104,4.81,4.9,2.27,True,True,2,2016-09-13,2021-12-12,2025-09-02
Madrid,Palos de Moguer,Arganzuela,40.40287,-3.69066,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,105.0,26.25,True,1,365,276,188,4.72,4.91,3.96,False,True,292,2019-09-03,2021-10-23,2025-09-09
Madrid,Embajadores,Centro,40.41107,-3.70281,Private room,Private room in condo,1,2.0,2.0,1.0,58.0,58.0,True,3,365,316,66,4.89,4.88,1.81,False,False,2,2014-09-05,2022-09-19,2024-04-21
Madrid,San Diego,Puente de Vallecas,40.38984,-3.66546,Entire home/apt,Entire condo,4,1.0,2.0,3.0,114.0,28.5,True,1,365,329,48,4.6,4.27,1.21,False,True,1,2018-11-08,2022-06-12,2025-05-11
Madrid,Pavones,Moratalaz,40.395538,-3.634322,Entire home/apt,Entire rental unit,6,2.0,3.0,3.0,115.0,19.17,False,3,1125,59,130,4.72,4.39,2.72,True,True,5,2012-12-17,2021-10-12,2025-08-31
