city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,beds,price,price_per_person,high_availability,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,host_is_superhost,instant_bookable,calculated_host_listings_count,host_since,first_review,last_review
Sevilla,Triana Casco Antiguo,Triana,37.38428326011719,-6.005152836441994,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,500.0,250.0,False,2,2,90,1,5.0,5.0,0.1,False,True,6,2016-07-16,2024-12-09,2024-12-09
Sevilla,Triana Este,Triana,37.3802827,-6.0014199,Private room,Private room in rental unit,2,2.0,1.0,2.0,60.0,30.0,True,2,30,262,198,4.71,4.73,6.12,False,True,6,2016-07-16,2023-02-03,2025-08-26
Sevilla,Alfalfa,Casco Antiguo,37.38987,-5.99207,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,457.0,228.5,True,2,1125,301,14,5.0,5.0,0.16,False,True,2,2018-03-04,2018-09-09,2019-03-25
Sevilla,San Bartolomé,Casco Antiguo,37.3893,-5.98799,Hotel room,Room in boutique hotel,4,1.0,1.0,4.0,450.0,112.5,False,1,1125,114,0,,,,True,True,3,2018-07-20,,
Sevilla,Triana Casco Antiguo,Triana,37.38469,-6.00399,Entire home/apt,Entire rental unit,5,1.0,2.0,3.0,84.0,16.8,True,2,1125,257,169,4.71,4.91,1.96,True,True,2,2018-05-27,2018-08-26,2025-09-22
Sevilla,Feria,Casco Antiguo,37.39826513025715,-5.992246155819694,Entire home/apt,Entire loft,2,1.0,1.0,1.0,92.0,46.0,True,1,365,218,188,4.96,4.89,5.18,True,False,1,2016-04-06,2022-10-08,2025-09-28
Sevilla,an Roque,Nervión,37.38956,-5.9813,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,117.0,29.25,False,2,60,73,130,4.87,4.84,1.51,True,False,2,2017-02-28,2018-09-02,2025-06-24
Sevilla,San Lorenzo,Casco Antiguo,37.39859,-5.99501,Private room,Private room in condo,4,1.0,1.0,2.0,93.0,23.25,False,2,29,79,37,4.57,4.81,0.43,False,False,7,2017-12-06,2018-09-23,2025-05-28
Sevilla,San Lorenzo,Casco Antiguo,37.39859,-5.99501,Entire home/apt,Entire condo,6,2.0,2.0,3.0,95.0,15.83,False,2,29,51,28,4.54,4.57,0.36,False,False,7,2017-12-06,2019-05-05,2025-03-30
Sevilla,San Lorenzo,Casco Antiguo,37.39859,-5.99501,Private room,Private room in condo,2,1.0,1.0,1.0,89.0,44.5,False,2,29,59,52,4.54,4.63,0.6,False,False,7,2017-12-06,2018-09-06,2025-05-18
Sevilla,San Bartolomé,Casco Antiguo,37.38883,-5.98843,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,129.0,32.25,False,2,60,90,461,4.91,4.96,5.28,False,True,2,2017-05-30,2018-07-30,2025-09-17
Sevilla,Feria,Casco Antiguo,37.39763,-5.99405,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,162.0,27.0,False,2,1125,109,148,4.78,4.87,1.72,False,True,1,2018-07-26,2018-09-08,2025-09-02
Sevilla,Triana Este,Triana,37.38,-5.99957,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,117.0,58.5,False,1,365,147,140,4.64,4.89,1.63,True,True,1,2018-07-25,2018-09-05,2025-08-15
Sevilla,Santa Cruz,Casco Antiguo,37.38398,-5.99124,Private room,Room in hotel,2,1.0,1.0,1.0,428.0,214.0,True,1,1125,316,0,,,,False,True,4,2018-03-22,,
Sevilla,Santa Cruz,Casco Antiguo,37.38518,-5.98904,Private room,Room in hotel,2,1.0,1.0,1.0,333.0,166.5,True,1,1125,289,0,,,,False,True,4,2018-03-22,,
Sevilla,Alfalfa,Casco Antiguo,37.39034,-5.98947,Hotel room,Room in boutique hotel,2,1.0,1.0,2.0,417.0,208.5,False,1,1125,122,32,4.84,4.91,0.37,True,True,3,2018-07-20,2018-08-30,2025-02-25
Sevilla,Alfalfa,Casco Antiguo,37.39081,-5.98942,Entire home/apt,Entire rental unit,6,2.0,2.0,5.0,91.0,15.17,False,1,30,41,91,4.92,4.98,1.04,False,True,1,2018-08-01,2018-08-05,2020-02-23
Sevilla,Santa Cruz,Casco Antiguo,37.38935,-5.99276,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,69.0,17.25,False,2,1125,12,86,4.78,4.94,1.0,True,True,3,2017-10-04,2018-08-29,2025-05-16
Sevilla,Santa Cruz,Casco Antiguo,37.38741,-5.99194,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,206.0,68.67,True,1,365,283,84,4.76,4.93,1.74,False,True,34,2017-06-13,2021-10-10,2025-07-09
Sevilla,Alfalfa,Casco Antiguo,37.39152,-5.99292,Entire home/apt,Entire condo,6,1.0,2.0,4.0,97.0,16.17,False,2,1125,122,107,4.81,4.97,1.25,False,False,2,2018-06-19,2018-09-24,2025-08-31
Sevilla,Feria,Casco Antiguo,37.39513,-5.99025,Entire home/apt,Entire rental unit,5,2.0,3.0,3.0,108.0,21.6,False,3,1125,175,303,4.89,4.95,3.53,True,True,4,2017-04-05,2018-09-16,2025-09-16
Sevilla,Alfalfa,Casco Antiguo,37.39082,-5.99783,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,118.0,29.5,True,2,1125,310,126,4.45,4.94,1.45,True,True,205,2014-05-01,2018-08-12,2025-09-20
Sevilla,Museo,Casco Antiguo,37.38947,-6.00325,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,199.0,33.17,False,2,1124,49,101,4.94,4.68,1.16,True,False,2,2016-01-23,2018-08-10,2024-11-07
Sevilla,San Lorenzo,Casco Antiguo,37.39744,-5.99516,Entire home/apt,Entire rental unit,6,2.0,3.0,6.0,135.0,22.5,False,2,1125,61,167,4.89,4.9,1.94,True,True,1,2013-02-17,2018-09-08,2025-08-17
Sevilla,Triana Este,Triana,37.38092,-6.00107,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,117.0,58.5,True,2,1125,283,187,4.66,4.82,2.15,False,True,5,2013-03-04,2018-08-13,2025-08-29
Sevilla,Triana Este,Triana,37.37868,-6.00074,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,104.0,52.0,True,2,1125,304,258,4.72,4.87,3.0,False,True,5,2013-03-04,2018-09-06,2025-09-06
Sevilla,Nervión,Nervión,37.38572,-5.96715,Private room,Private room in rental unit,1,1.0,1.0,1.0,40.0,40.0,True,1,6,237,330,4.82,4.72,3.83,False,True,1,2018-02-13,2018-09-06,2025-09-28
Sevilla,La Buhaira,Nervión,37.38595,-5.9727,Private room,Private room in rental unit,1,1.0,1.0,1.0,39.0,39.0,True,2,1125,354,88,4.61,4.7,1.03,False,True,3,2018-03-08,2018-09-14,2025-09-13
Sevilla,San Lorenzo,Casco Antiguo,37.39866,-5.99735,Entire home/apt,Entire rental unit,5,2.0,3.0,4.0,150.0,30.0,False,2,30,130,470,4.92,4.85,5.43,True,True,1,2018-08-10,2018-08-22,2025-09-26
Sevilla,Arenal,Casco Antiguo,37.38929,-5.9973,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,91.0,45.5,False,1,365,153,156,4.7,4.94,1.82,False,True,1,2018-08-13,2018-09-11,2025-09-20
Sevilla,San Gil,Casco Antiguo,37.40131,-5.99158,Entire home/apt,Entire rental unit,6,2.5,2.0,2.0,1000.0,166.67,False,2,1125,180,15,4.87,5.0,0.19,False,False,1,2014-07-12,2019-02-17,2022-06-18
Sevilla,San Bartolomé,Casco Antiguo,37.3895,-5.98723,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,191.0,31.83,True,1,365,305,54,4.52,4.76,0.68,False,True,34,2017-06-13,2019-03-12,2025-07-14
Sevilla,Santa Cruz,Casco Antiguo,37.38642,-5.98857,Entire home/apt,Entire rental unit,8,4.0,4.0,8.0,274.0,34.25,True,1,1125,263,107,4.77,4.96,1.26,False,True,54,2018-08-15,2018-10-14,2025-09-10
Sevilla,Triana Oeste,Triana,37.38331,-6.01016,Entire home/apt,Entire rental unit,4,1.0,3.0,4.0,90.0,22.5,False,1,365,171,145,4.69,4.72,1.7,False,True,1,2018-08-16,2018-09-28,2025-07-05
Sevilla,Alfalfa,Casco Antiguo,37.3918722,-5.9972309,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,85.0,42.5,False,3,90,146,87,4.76,4.89,3.55,True,False,3,2016-03-06,2023-09-27,2025-09-23
Sevilla,Alfalfa,Casco Antiguo,37.39122551168163,-5.996507109565287,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,85.0,42.5,False,3,90,127,76,4.86,4.93,3.15,True,False,3,2016-03-06,2023-10-09,2025-09-26
Sevilla,Feria,Casco Antiguo,37.39938,-5.99171,Entire home/apt,Entire rental unit,3,1.5,1.0,2.0,91.0,30.33,False,2,1125,71,89,4.88,4.94,1.04,True,True,1,2017-02-25,2018-09-12,2025-09-25
Sevilla,"Encarnación, Regina",Casco Antiguo,37.394402,-5.996935,Entire home/apt,Entire rental unit,3,2.0,2.0,2.0,100.0,33.33,False,1,1125,57,70,4.83,4.96,0.84,False,True,2,2014-05-31,2018-11-30,2025-09-10
Sevilla,Feria,Casco Antiguo,37.39877,-5.99343,Entire home/apt,Entire rental unit,6,1.0,2.0,3.0,92.0,15.33,False,2,1125,113,319,4.92,4.88,3.73,True,False,1,2018-08-19,2018-09-24,2025-09-28
Sevilla,Feria,Casco Antiguo,37.39877,-5.99343,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,110.0,18.33,False,2,1125,111,316,4.9,4.92,3.7,True,False,1,2018-08-19,2018-09-23,2025-09-27
Sevilla,San Lorenzo,Casco Antiguo,37.39726,-5.9946,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,100.0,50.0,True,6,1125,262,49,4.39,4.86,0.59,False,False,2,2017-12-01,2018-12-09,2025-05-14
Sevilla,San Vicente,Casco Antiguo,37.39687,-6.00065,Entire home/apt,Entire rental unit,4,1.0,2.0,4.0,111.0,27.75,False,1,365,74,233,4.72,4.72,2.7,False,True,13,2018-09-10,2018-09-01,2025-09-07
Sevilla,Arenal,Casco Antiguo,37.38544464111328,-5.996013164520264,Private room,Private room in home,2,1.0,1.0,1.0,63.0,31.5,True,2,14,314,102,4.85,4.98,1.19,False,True,6,2014-10-29,2018-09-15,2025-09-18
Sevilla,San Lorenzo,Casco Antiguo,37.39979,-5.99545,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,87.0,43.5,False,2,1125,176,84,4.83,4.86,1.0,True,True,1,2011-10-21,2018-11-04,2025-06-08
Sevilla,San Vicente,Casco Antiguo,37.39494,-6.00116,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,141.0,35.25,False,2,1125,65,117,4.87,4.81,1.36,True,True,205,2014-05-01,2018-09-06,2025-09-18
Sevilla,Triana Este,Triana,37.37957,-5.99994,Entire home/apt,Entire rental unit,5,2.0,2.0,5.0,61.0,12.2,False,1,30,0,55,4.69,4.84,0.65,False,False,1,2015-10-26,2018-10-07,2025-04-20
Sevilla,La Bachillera,Macarena - Norte,37.41642,-5.98518,Entire home/apt,Entire home,8,2.0,4.0,6.0,158.0,19.75,True,3,1125,274,81,4.83,4.33,0.94,True,True,1,2018-06-04,2018-09-16,2025-09-16
Sevilla,San Bartolomé,Casco Antiguo,37.38899,-5.98492,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,137.0,34.25,True,1,1125,222,93,4.8,4.9,1.09,False,True,39,2016-08-11,2018-09-28,2025-09-28
Sevilla,Santa Cruz,Casco Antiguo,37.38684,-5.98965,Entire home/apt,Entire rental unit,8,3.0,3.0,8.0,304.0,38.0,True,1,1125,310,75,4.67,4.96,0.96,False,True,54,2018-08-15,2019-04-22,2025-09-09
Sevilla,San Bartolomé,Casco Antiguo,37.38668,-5.98704,Entire home/apt,Entire rental unit,2,1.0,3.0,1.0,141.0,70.5,False,3,1125,178,0,,,,False,True,2,2017-09-12,,
Sevilla,Triana Casco Antiguo,Triana,37.38791,-6.0055,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,93.0,46.5,False,2,1125,20,89,4.73,4.78,1.04,False,True,9,2018-02-16,2018-09-18,2025-09-15
Sevilla,Santa Cruz,Casco Antiguo,37.38591,-5.98981,Entire home/apt,Entire home,4,2.0,2.0,2.0,196.0,49.0,True,2,30,213,348,4.86,4.97,4.07,False,False,3,2016-02-19,2018-09-20,2025-09-11
Sevilla,Santa Cruz,Casco Antiguo,37.38602,-5.98959,Entire home/apt,Entire home,4,2.0,2.0,3.0,177.0,44.25,True,2,7,199,332,4.87,4.97,3.88,False,False,3,2016-02-19,2018-09-24,2025-09-11
Sevilla,Santa Cruz,Casco Antiguo,37.38612,-5.98926,Entire home/apt,Entire home,2,1.0,1.0,1.0,122.0,61.0,True,2,6,195,278,4.86,4.95,3.25,False,False,3,2016-02-19,2018-09-23,2025-09-18
Sevilla,La Florida,Nervión,37.38807,-5.98484,Private room,Private room in rental unit,4,2.0,2.0,4.0,121.0,30.25,False,1,31,146,3,4.33,5.0,0.04,True,False,3,2015-05-28,2019-05-26,2023-05-07
Sevilla,Arenal,Casco Antiguo,37.388098,-5.997937,Entire home/apt,Entire serviced apartment,4,1.0,1.0,1.0,115.0,28.75,False,2,30,168,9,4.56,5.0,0.11,False,True,4,2018-04-28,2018-11-25,2024-05-04
Sevilla,Alfalfa,Casco Antiguo,37.38874,-5.99064,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,180.0,90.0,True,3,365,269,137,4.94,4.99,1.62,True,True,2,2018-05-28,2018-10-20,2025-09-24
Sevilla,San Bartolomé,Casco Antiguo,37.38849,-5.98959,Entire home/apt,Entire rental unit,6,2.0,2.0,5.0,243.0,40.5,True,1,1125,318,10,4.7,4.9,0.22,False,True,54,2018-08-15,2022-01-02,2025-09-07
Sevilla,San Vicente,Casco Antiguo,37.39339,-6.002,Entire home/apt,Entire loft,4,1.0,1.0,2.0,109.0,27.25,False,2,60,130,168,4.86,4.87,1.99,True,True,4,2016-04-10,2018-10-27,2025-09-25
Sevilla,Santa Cruz,Casco Antiguo,37.38611,-5.99094,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,275.0,45.83,True,2,1125,245,351,4.83,4.99,4.1,True,True,205,2014-05-01,2018-09-18,2025-09-07
Sevilla,Arenal,Casco Antiguo,37.38810704899529,-5.997759796295159,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,132.0,33.0,False,2,30,174,6,4.83,5.0,0.08,False,True,4,2018-04-28,2019-04-13,2025-03-24
Sevilla,Arenal,Casco Antiguo,37.38809,-5.997861720237725,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,106.0,26.5,False,2,30,168,18,4.78,5.0,0.23,False,True,4,2018-04-28,2019-04-04,2025-05-17
Sevilla,Alfalfa,Casco Antiguo,37.39182,-5.99108,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,89.0,22.25,False,2,30,153,330,4.56,4.86,3.86,False,False,1,2020-08-24,2018-09-23,2025-09-26
Sevilla,Alfalfa,Casco Antiguo,37.39119,-5.99813,Entire home/apt,Entire condo,3,1.0,1.0,1.0,114.0,38.0,True,2,1125,249,98,4.91,4.97,1.15,False,True,1,2018-09-11,2018-09-23,2024-11-03
Sevilla,Feria,Casco Antiguo,37.39855,-5.99241,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,94.0,47.0,True,3,59,222,291,4.62,4.85,3.43,False,False,2,2015-08-23,2018-10-14,2025-08-23
Sevilla,"Cisneo Alto, Santa María de Graccia",Macarena,37.40264,-5.97316,Private room,Private room in rental unit,2,1.0,1.0,1.0,51.0,25.5,False,2,20,88,129,4.84,4.49,1.54,True,True,1,2016-06-13,2018-11-10,2025-09-28
Sevilla,Arenal,Casco Antiguo,37.387978,-5.99911,Entire home/apt,Entire loft,4,2.0,2.0,3.0,131.0,32.75,False,2,59,129,419,4.99,4.99,4.92,True,False,1,2018-06-28,2018-10-01,2025-09-14
Sevilla,"Encarnación, Regina",Casco Antiguo,37.39471,-5.99344,Entire home/apt,Entire rental unit,6,1.0,2.0,3.0,65.0,10.83,False,2,31,82,297,4.8,4.91,3.48,True,True,11,2017-03-09,2018-09-28,2025-09-22
Sevilla,Alfalfa,Casco Antiguo,37.38997,-5.99629,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,144.0,36.0,True,1,365,316,87,4.59,4.9,1.03,False,True,34,2017-06-13,2018-10-15,2025-09-04
Sevilla,Alfalfa,Casco Antiguo,37.38942,-5.99213,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,165.0,41.25,True,1,1125,232,20,4.7,4.9,0.28,True,True,72,2018-04-13,2019-10-12,2024-07-17
Sevilla,Triana Este,Triana,37.38056,-6.0004,Private room,Private room in rental unit,2,2.0,1.0,1.0,56.0,28.0,True,2,20,265,384,4.61,4.7,4.52,False,True,6,2016-07-16,2018-10-07,2025-09-05
Sevilla,San Lorenzo,Casco Antiguo,37.39829,-5.99458,Entire home/apt,Entire condo,3,1.0,1.0,2.0,144.0,48.0,True,3,1125,351,37,4.68,4.97,0.43,False,False,31,2013-01-21,2018-10-01,2023-12-03
Sevilla,Arenal,Casco Antiguo,37.385895,-5.994949,Entire home/apt,Entire rental unit,10,3.0,5.0,10.0,489.0,48.9,True,3,365,332,91,4.92,4.99,1.11,True,True,2,2018-05-28,2018-12-28,2025-06-11
Sevilla,San Lorenzo,Casco Antiguo,37.39792,-5.99672,Entire home/apt,Entire rental unit,4,1.0,2.0,4.0,197.0,49.25,False,1,365,50,4,5.0,5.0,0.05,False,True,45,2016-12-01,2019-06-11,2023-11-20
Sevilla,Alfalfa,Casco Antiguo,37.38916,-5.99201,Entire home/apt,Entire loft,2,1.0,1.0,2.0,108.0,54.0,True,3,1125,267,206,4.94,5.0,2.44,True,False,1,2016-12-16,2018-10-21,2025-09-23
Sevilla,"Encarnación, Regina",Casco Antiguo,37.3933,-5.99117,Entire home/apt,Entire rental unit,4,2.0,2.0,4.0,223.0,55.75,True,4,365,221,103,4.8,4.88,1.21,True,True,32,2013-01-10,2018-10-14,2025-09-26
Sevilla,Santa Cruz,Casco Antiguo,37.38498,-5.9927,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,291.0,58.2,False,1,150,162,386,4.87,4.98,4.54,True,True,2,2018-09-23,2018-10-07,2025-09-28
Sevilla,Triana Este,Triana,37.38055,-6.00078,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,64.0,32.0,False,3,12,114,339,4.74,4.88,4.0,True,True,2,2016-03-06,2018-10-18,2025-09-20
Sevilla,Santa Catalina,Casco Antiguo,37.39129,-5.98569,Entire home/apt,Entire rental unit,6,1.5,2.0,4.0,95.0,15.83,False,2,1125,27,206,4.85,4.87,2.43,False,False,2,2013-09-06,2018-10-19,2025-07-07
Sevilla,"Cruz Roja, Capuchinos",Macarena,37.39951,-5.98166,Entire home/apt,Entire rental unit,2,1.0,2.0,2.0,40.0,20.0,True,60,1125,304,3,4.67,4.67,0.04,False,False,1,2015-10-19,2020-03-30,2025-03-31
Sevilla,Triana Casco Antiguo,Triana,37.3854,-6.00337,Entire home/apt,Entire home,9,4.0,5.0,6.0,391.0,43.44,True,1,28,288,125,4.98,4.99,1.52,False,True,29,2016-01-31,2019-01-01,2025-09-21
Sevilla,San Julián,Casco Antiguo,37.39652,-5.98411,Entire home/apt,Entire rental unit,6,2.0,3.0,5.0,140.0,23.33,True,2,1125,206,284,4.78,4.79,3.35,True,True,1,2015-06-29,2018-10-13,2025-09-13
Sevilla,Santa Cruz,Casco Antiguo,37.38783,-5.99012,Entire home/apt,Entire loft,2,1.0,1.0,2.0,85.0,42.5,False,3,15,80,156,4.79,4.96,1.87,True,False,1,2018-08-19,2018-11-26,2025-07-27
Sevilla,San Bartolomé,Casco Antiguo,37.38935,-5.98931,Entire home/apt,Entire rental unit,8,2.0,3.0,4.0,194.0,24.25,False,2,1125,109,334,4.78,4.97,3.95,True,True,1,2018-09-30,2018-10-21,2025-09-15
Sevilla,Los Remedios,Los Remedios,37.37345,-6.00188,Entire home/apt,Entire rental unit,6,2.0,3.0,5.0,100.0,16.67,True,1,365,319,105,4.78,4.85,1.24,True,True,1,2018-10-02,2018-10-11,2025-07-09
Sevilla,Santa Cruz,Casco Antiguo,37.38695404435138,-5.991772563001567,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,209.0,104.5,True,1,365,290,643,4.77,4.9,7.81,True,True,30,2012-09-02,2018-12-26,2025-09-14
Sevilla,Huerta de la Salud,Sur,37.37252,-5.97928,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,88.0,22.0,True,1,365,291,168,4.7,4.61,1.98,True,True,102,2015-12-11,2018-10-08,2025-09-05
Sevilla,Feria,Casco Antiguo,37.39529,-5.98982,Entire home/apt,Entire home,6,3.0,3.0,3.0,441.0,73.5,True,1,365,310,143,4.84,4.92,1.7,True,True,37,2016-08-21,2018-11-02,2025-09-17
Sevilla,Feria,Casco Antiguo,37.39627,-5.99002,Private room,Private room in rental unit,2,1.0,1.0,1.0,47.0,23.5,False,2,1125,42,151,4.76,4.85,1.89,False,False,1,2018-04-24,2019-03-10,2025-09-08
Sevilla,Arenal,Casco Antiguo,37.38682,-5.99789,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,135.0,67.5,True,1,365,321,116,4.72,4.86,1.4,True,True,37,2016-08-21,2018-12-03,2025-09-07
Sevilla,"El Juncal, Híspalis",Sur,37.37217,-5.96668,Entire home/apt,Entire rental unit,11,2.0,4.0,8.0,706.0,64.18,False,1,1125,82,80,4.55,4.33,0.94,False,False,27,2016-08-07,2018-10-14,2024-03-16
Sevilla,Arenal,Casco Antiguo,37.3857,-5.9974,Entire home/apt,Entire home,10,3.0,3.0,8.0,135.0,13.5,True,2,1125,214,122,4.7,4.98,1.55,False,False,1,2014-03-14,2019-04-18,2025-09-14
Sevilla,Arenal,Casco Antiguo,37.38683,-5.99945,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,134.0,33.5,False,2,1125,30,170,4.92,4.96,2.11,True,True,2,2015-08-04,2019-02-17,2025-07-27
Sevilla,Huerta de la Salud,Sur,37.37215,-5.97877,Entire home/apt,Entire rental unit,4,1.5,2.0,4.0,68.0,17.0,False,2,1125,99,127,4.83,4.77,1.5,True,False,1,2018-10-07,2018-10-26,2025-06-15
Sevilla,La Florida,Nervión,37.38723,-5.98195,Private room,Private room in condo,2,1.0,1.0,1.0,35.0,17.5,False,1,1125,92,22,4.73,4.73,0.26,False,False,2,2016-11-02,2018-10-14,2024-06-23
Sevilla,Alfalfa,Casco Antiguo,37.3912,-5.98929,Entire home/apt,Entire condo,4,1.0,1.0,3.0,100.0,25.0,True,1,365,324,280,4.79,4.95,3.32,True,True,102,2015-12-11,2018-10-25,2025-09-23
Sevilla,Los Remedios,Los Remedios,37.37709,-5.99627,Entire home/apt,Entire rental unit,4,2.0,1.0,4.0,78.0,19.5,True,1,1125,298,122,4.61,4.77,1.45,False,True,39,2016-08-11,2018-10-30,2025-09-23
Sevilla,Santa Cruz,Casco Antiguo,37.38627,-5.98887,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,112.0,56.0,True,2,1125,244,183,4.68,4.97,2.17,True,True,205,2014-05-01,2018-10-24,2025-09-24
Sevilla,San Pablo A y B,San Pablo - Santa Justa,37.3949,-5.96785,Private room,Private room in rental unit,1,1.0,1.0,1.0,29.0,29.0,True,2,60,257,86,4.5,4.49,1.08,True,True,2,2018-10-10,2019-03-20,2025-09-01
Sevilla,Santa Cruz,Casco Antiguo,37.38378,-5.99369,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,267.0,133.5,True,3,1125,264,60,5.0,5.0,0.72,True,True,5,2018-07-13,2018-12-09,2025-07-03
Sevilla,Santa Cruz,Casco Antiguo,37.38378,-5.99369,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,251.0,125.5,True,3,1125,261,56,4.95,5.0,0.68,True,True,5,2018-07-13,2018-12-17,2024-07-04
Sevilla,Arenal,Casco Antiguo,37.38536,-5.99548,Entire home/apt,Entire rental unit,6,3.0,3.0,4.0,296.0,49.33,False,2,60,93,295,4.92,4.98,3.52,False,True,36,2013-05-26,2018-11-15,2025-09-12
Sevilla,San Julián,Casco Antiguo,37.39953,-5.98672,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,86.0,21.5,True,1,1125,342,50,4.26,4.64,0.59,False,False,1,2018-10-11,2018-10-28,2025-09-20
Sevilla,Alfalfa,Casco Antiguo,37.39188,-5.99147,Private room,Private room in rental unit,3,1.0,1.0,3.0,59.0,19.67,False,1,1100,2,54,4.24,4.72,0.64,False,True,32,2011-08-20,2018-10-20,2025-09-08
Sevilla,San Gil,Casco Antiguo,37.401642,-5.992259,Entire home/apt,Entire rental unit,3,1.0,2.0,3.0,69.0,23.0,False,2,1125,164,123,4.85,4.82,1.45,True,False,1,2018-10-12,2018-10-15,2025-09-19
Sevilla,San Lorenzo,Casco Antiguo,37.398582458496094,-5.999390125274658,Entire home/apt,Entire rental unit,5,1.0,2.0,5.0,65.0,13.0,False,2,1125,36,338,4.67,4.66,4.0,False,False,1,2016-04-25,2018-10-26,2025-09-23
Sevilla,Alfalfa,Casco Antiguo,37.39101,-5.99504,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,81.0,40.5,True,2,1125,316,66,4.59,4.89,0.85,False,False,5,2017-03-06,2019-05-03,2025-09-14
Sevilla,"Encarnación, Regina",Casco Antiguo,37.39403,-5.99403,Private room,Private room in home,1,1.5,1.0,1.0,65.0,65.0,False,2,1125,155,185,4.73,4.92,2.19,False,False,3,2015-07-29,2018-10-29,2025-09-26
Sevilla,San Lorenzo,Casco Antiguo,37.40067,-5.99722,Entire home/apt,Entire rental unit,6,2.0,3.0,5.0,141.0,23.5,True,2,60,332,33,4.82,4.73,0.75,False,True,54,2018-08-15,2022-02-27,2025-06-01
Sevilla,Santa Catalina,Casco Antiguo,37.39126,-5.98499,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,161.0,40.25,True,1,365,317,138,4.73,4.89,1.64,True,True,102,2015-12-11,2018-10-31,2025-09-27
Sevilla,"Sector Sur, La Palmera, Reina Mercedes",Palmera - Bellavista,37.36323,-5.98509,Entire home/apt,Entire rental unit,6,2.0,2.0,5.0,156.0,26.0,True,1,1125,295,77,4.53,4.55,0.91,False,False,4,2014-10-15,2018-10-30,2025-08-08
Sevilla,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",Este - Alcosa - Torreblanca,37.39958,-5.9427,Private room,Private room in rental unit,2,1.0,1.0,1.0,45.0,22.5,True,2,365,341,187,4.66,4.63,4.79,False,False,1,2016-10-14,2022-07-18,2025-09-15
Sevilla,Arenal,Casco Antiguo,37.38607,-5.99497,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,350.0,87.5,False,2,90,96,38,4.82,5.0,0.45,False,False,1,2018-10-15,2018-10-28,2020-03-03
Sevilla,Huerta del Pilar,Nervión,37.38502,-5.98099,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,90.0,45.0,False,2,1125,168,292,4.76,4.85,3.47,True,False,1,2018-10-16,2018-11-03,2025-09-25
Sevilla,Santa Cruz,Casco Antiguo,37.38276,-5.994,Entire home/apt,Entire rental unit,6,3.0,3.0,5.0,342.0,57.0,True,1,1125,219,57,4.49,4.96,0.69,True,True,72,2018-04-13,2018-12-21,2025-09-18
Sevilla,Santa Cruz,Casco Antiguo,37.38912,-5.99399,Entire home/apt,Entire rental unit,7,2.5,4.0,6.0,258.0,36.86,True,1,1125,243,121,4.69,4.92,1.47,True,True,72,2018-04-13,2018-12-28,2025-08-14
